DirectoryPath,Status,NumberOfSlices,MultipleStacks,Contrast,Orientation,NiftiSafe,Is4D,StackCount,TriggerType,DetailedParams,ValidationNote,ContrastBolusAgent,ContrastBolusRoute,ContrastBolusVolume,ContrastBolusTotalDose,ContrastBolusIngredient,ContrastBolusIngredientConcentration,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,SequenceName,AngioFlag,SliceThickness,RepetitionTime,EchoTime,InversionTime,NumberOfAverages,ImagingFrequency,ImagedNucleus,EchoNumbers,MagneticFieldStrength,SpacingBetweenSlices,NumberOfPhaseEncodingSteps,EchoTrainLength,PixelBandwidth,ReconstructionDiameter,FlipAngle,VariableFlipAngleFlag,DiffusionBValue,ImageType,SOPClassUID,Modality,StudyDescription,SeriesDescription,SeriesNumber,AcquisitionNumber
/home/anastasiia/Downloads/Series_Classification/0078/15,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2.01,NaN,1,63.679112,1H,1,1.5,NaN,127,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,3
/home/anastasiia/Downloads/Series_Classification/0078/20,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679079,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0078/3,ok,26,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,800,83,NaN,1,63.679092,1H,1,1.5,7.98,167,96,700,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0078/22,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679077,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,22,22,1
/home/anastasiia/Downloads/Series_Classification/0078/23,ok,64,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,3.92,1.77,NaN,1,63.679088,1H,1,1.5,NaN,211,1,445,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,23,23,1
/home/anastasiia/Downloads/Series_Classification/0078/4,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679077,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,4,4,1
/home/anastasiia/Downloads/Series_Classification/0078/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,4.77,NaN,1,63.679112,1H,2,1.5,NaN,151,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0078/9,ok,36,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,700,91,NaN,1,63.67911,1H,1,1.5,7.98,116,79,700,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,9,9,1
/home/anastasiia/Downloads/Series_Classification/0078/7,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXF,3D,NaN,N,4,6.69,2.39,NaN,1,63.679112,1H,1,1.5,NaN,151,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0078/8,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXW,3D,NaN,N,4,6.69,2.39,NaN,1,63.679112,1H,1,1.5,NaN,151,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,8,8,1
/home/anastasiia/Downloads/Series_Classification/0079/13,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP,PFP\SAT2\FS,2D,NaN,N,6,4732.7816901408,82,NaN,2,63.67909,1H,1,1.5,7.98,228,19,230,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,13,13,1
/home/anastasiia/Downloads/Series_Classification/0078/5,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,2.39,NaN,1,63.679112,1H,1,1.5,NaN,151,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0079/11,ok,80,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.87,NaN,1,63.679079,1H,1,1.5,NaN,135,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,1
/home/anastasiia/Downloads/Series_Classification/0079/10,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,EP,SK\SP\OSP,PFP\SFS,2D,NaN,N,6,8500,85,NaN,6,63.679088,1H,1,1.5,7.98,156,78,1500,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,10,10,1
/home/anastasiia/Downloads/Series_Classification/0079/18,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,multihance,NaN,20,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,60,4500,748,NaN,1,63.679105,1H,1,1.5,NaN,315,176,150,NaN,180,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,18,18,1
/home/anastasiia/Downloads/Series_Classification/0079/2,check_geometry,16,False,False,cor,False,False,1,None,NaN,IMAGE_ORIENTATION_INCONSISTENT,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,2D,NaN,N,10,7.8,3.69,NaN,1,63.679097,1H,1,1.5,20,224,1,320,NaN,20,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0079/19,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679094,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,19,19,1
/home/anastasiia/Downloads/Series_Classification/0079/17,ok,80,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.87,NaN,1,63.679079,1H,1,1.5,NaN,135,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,17,17,1
/home/anastasiia/Downloads/Series_Classification/0079/15,ok,80,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2,NaN,1,63.679079,1H,1,1.5,NaN,137,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,2
/home/anastasiia/Downloads/Series_Classification/0079/16,ok,80,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2,NaN,1,63.679079,1H,1,1.5,NaN,137,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,16,16,3
/home/anastasiia/Downloads/Series_Classification/0079/20,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679094,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0079/3,ok,30,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,800,83,NaN,1,63.679092,1H,1,1.5,7.98,167,96,700,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0079/21,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679094,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,21,21,1
/home/anastasiia/Downloads/Series_Classification/0079/14,ok,80,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2,NaN,1,63.679079,1H,1,1.5,NaN,137,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,14,14,1
/home/anastasiia/Downloads/Series_Classification/0079/23,ok,64,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,3.92,1.75,NaN,1,63.679096,1H,1,1.5,NaN,211,1,445,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,23,23,1
/home/anastasiia/Downloads/Series_Classification/0079/22,ok,80,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.87,NaN,1,63.679079,1H,1,1.5,NaN,135,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,22,22,1
/home/anastasiia/Downloads/Series_Classification/0080/1,check_geometry,12,False,False,tra,False,False,1,None,NaN,IMAGE_ORIENTATION_INCONSISTENT,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,2D,NaN,N,10,7.8,3.69,NaN,1,63.679225,1H,1,1.5,20,224,1,320,NaN,20,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,1,1,1
/home/anastasiia/Downloads/Series_Classification/0079/6,ok,80,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,4.77,NaN,1,63.679079,1H,2,1.5,NaN,163,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0079/9,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,1000,91,NaN,1,63.679081,1H,1,1.5,7.98,119,81,700,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,9,9,1
/home/anastasiia/Downloads/Series_Classification/0079/8,ok,80,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXW,3D,NaN,N,4,6.69,2.39,NaN,1,63.679079,1H,1,1.5,NaN,163,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,8,8,1
/home/anastasiia/Downloads/Series_Classification/0079/7,ok,80,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXF,3D,NaN,N,4,6.69,2.39,NaN,1,63.679079,1H,1,1.5,NaN,163,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0080/11,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP,PFP\SAT2\FS,2D,NaN,N,6,4362.3192771084,82,NaN,2,63.679219,1H,1,1.5,7.98,240,20,230,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,1
/home/anastasiia/Downloads/Series_Classification/0079/5,ok,80,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,2.39,NaN,1,63.679079,1H,1,1.5,NaN,163,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0080/18,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,MULTIHANCE,NaN,20,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,60,4500,743,NaN,1,63.679206,1H,1,1.5,NaN,317,175,150,NaN,180,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,18,18,1
/home/anastasiia/Downloads/Series_Classification/0080/13,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679212,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,13,13,1
/home/anastasiia/Downloads/Series_Classification/0080/14,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2.01,NaN,1,63.679212,1H,1,1.5,NaN,157,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,14,14,1
/home/anastasiia/Downloads/Series_Classification/0080/16,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2.01,NaN,1,63.679212,1H,1,1.5,NaN,157,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,16,16,3
/home/anastasiia/Downloads/Series_Classification/0080/15,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4.2,2.01,NaN,1,63.679212,1H,1,1.5,NaN,157,1,360,NaN,11,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,2
/home/anastasiia/Downloads/Series_Classification/0080/17,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679212,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,17,17,1
/home/anastasiia/Downloads/Series_Classification/0080/20,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679222,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0080/21,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679222,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,21,21,1
/home/anastasiia/Downloads/Series_Classification/0080/19,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,7400,72,NaN,2,63.679222,1H,1,1.5,7.98,166,83,1735,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,19,19,1
/home/anastasiia/Downloads/Series_Classification/0080/22,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679212,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,22,22,1
/home/anastasiia/Downloads/Series_Classification/0080/2,ok,30,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,800,83,NaN,1,63.679216,1H,1,1.5,7.98,167,96,700,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0080/23,ok,80,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,3.92,1.77,NaN,1,63.679221,1H,1,1.5,NaN,211,1,445,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,23,23,1
/home/anastasiia/Downloads/Series_Classification/0080/4,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,2.39,NaN,1,63.679212,1H,1,1.5,NaN,187,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,4,4,1
/home/anastasiia/Downloads/Series_Classification/0080/8,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,1000,91,NaN,1,63.679229,1H,1,1.5,7.98,135,89,700,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,8,8,1
/home/anastasiia/Downloads/Series_Classification/0080/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXF,3D,NaN,N,4,6.69,2.39,NaN,1,63.679212,1H,1,1.5,NaN,187,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0080/9,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,EP,SK\SP\OSP,PFP\SFS,2D,NaN,N,6,8500,85,NaN,6,63.679229,1H,1,1.5,7.98,178,89,1500,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,9,9,1
/home/anastasiia/Downloads/Series_Classification/0080/7,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXW,3D,NaN,N,4,6.69,2.39,NaN,1,63.679212,1H,1,1.5,NaN,187,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0080/5,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,3D,NaN,N,4,6.69,4.77,NaN,1,63.679212,1H,2,1.5,NaN,187,2,475,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0080/3,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.88,NaN,1,63.679212,1H,1,1.5,NaN,153,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0081/2,check_geometry,18,False,False,cor,False,False,1,None,NaN,TOO_FEW_SLICES,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP,NaN,2D,NaN,N,5,1000,60,NaN,1,63.668062,1H,0,1.5,6,101,256,400,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0081/3,check_geometry,18,False,False,cor,False,False,1,None,NaN,TOO_FEW_SLICES,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP,NaN,2D,NaN,N,5,1000,60,NaN,1,63.668062,1H,0,1.5,6,101,256,400,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0081/15,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MAGNEVIST 20,NaN,20,NaN,NaN,NaN,GR,SP\OSP,SAT2\FS,2D,NaN,N,5.5,124,2.47,NaN,1,63.668058,1H,0,1.5,6.6,145,1,260,NaN,70,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,1
/home/anastasiia/Downloads/Series_Classification/0081/10,ok,60,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MAGNEVIST 20,NaN,20,NaN,NaN,NaN,GR,SP\OSP,SAT2\FS,3D,NaN,N,4,4.74,2.23,NaN,1,63.668052,1H,0,1.5,NaN,126,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,10,10,1
/home/anastasiia/Downloads/Series_Classification/0081/12,ok,60,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MAGNEVIST 20,NaN,20,NaN,NaN,NaN,GR,SP\OSP,SAT2\FS,3D,NaN,N,4,4.74,2.23,NaN,1,63.668052,1H,0,1.5,NaN,126,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,12,12,1
/home/anastasiia/Downloads/Series_Classification/0081/4,ok,37,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,SAT2,2D,NaN,N,5.5,120,2.26,NaN,1,63.668054,1H,0,1.5,6.6,145,1,300,NaN,70,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,4,4,1
/home/anastasiia/Downloads/Series_Classification/0081/5,ok,37,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,SAT2,2D,NaN,N,5.5,120,4.9,NaN,1,63.668054,1H,1,1.5,6.6,145,1,575,NaN,70,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0081/7,ok,40,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,SAT2\FS,2D,NaN,N,5,2800,98,NaN,1,63.668055,1H,0,1.5,6,145,29,260,NaN,145,N,NaN,ORIGINAL_PRIMARY_M_ND_NORM,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0082/11,ok,36,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,4274.0806451613,78,NaN,3,123.137704,1H,1,3,7.5,216,18,275,NaN,128,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D_FM3_1_FIL,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,1
